"","Address","Sale.Price","Sqr.Ft","Bedrooms","Baths","Neighborhood","Walk.Score","School.District"
"250","4625 Washington St #1,Boston, MA 02131","650000","1378","3","2","Roslindale","76","Lyndon"
"251","4625 Washington St #1,Boston, MA 02131","650000","1378","3","2","Roslindale","76","BostonCommunityLeadershipAcademy"
"252","4625 Washington St #1,Boston, MA 02131","650000","1378","3","2","Roslindale","76","TheEnglishHigh"
"253","76 Maynard St,Boston, MA 02131","750000","1349","3","1.5","Roslindale","53","Mozart"
"254","76 Maynard St,Boston, MA 02131","750000","1349","3","1.5","Roslindale","53","PhineasBates"
"255","76 Maynard St,Boston, MA 02131","750000","1349","3","1.5","Roslindale","53","Lyndon"
"256","76 Maynard St,Boston, MA 02131","750000","1349","3","1.5","Roslindale","53","WilliamHOhrenberger"
"257","76 Maynard St,Boston, MA 02131","750000","1349","3","1.5","Roslindale","53","BostonCommunityLeadershipAcademy"
"258","76 Maynard St,Boston, MA 02131","750000","1349","3","1.5","Roslindale","53","TheEnglishHigh"
"259","137 Poplar St #3,Boston, MA 02131","550000","1241","3","1.5","Roslindale","95","Mozart"
"260","137 Poplar St #3,Boston, MA 02131","550000","1241","3","1.5","Roslindale","95","PhineasBates"
"261","137 Poplar St #3,Boston, MA 02131","550000","1241","3","1.5","Roslindale","95","Lyndon"
"262","137 Poplar St #3,Boston, MA 02131","550000","1241","3","1.5","Roslindale","95","WilliamHOhrenberger"
"263","137 Poplar St #3,Boston, MA 02131","550000","1241","3","1.5","Roslindale","95","TheEnglishHigh"
"264","137 Poplar St #3,Boston, MA 02131","550000","1241","3","1.5","Roslindale","95","BostonCommunityLeadershipAcademy"
"265","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","PhineasBates"
"266","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","RafaelHernandez"
"267","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","DrWilliamHendersonUpper"
"268","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","Lyndon"
"269","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","TheEnglishHigh"
"270","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","BostonLatinAcademy"
"271","6 Peters St #1,Boston, MA 02127","725000","880","2","1Bath","South Boston","83","RafaelHernandez"
"272","6 Peters St #1,Boston, MA 02127","725000","880","2","1Bath","South Boston","83","MichaelJPerkins"
"273","6 Peters St #1,Boston, MA 02127","725000","880","2","1Bath","South Boston","83","RichardJMurphy"
"274","6 Peters St #1,Boston, MA 02127","725000","880","2","1Bath","South Boston","83","DrWilliamHendersonUpper"
"275","6 Peters St #1,Boston, MA 02127","725000","880","2","1Bath","South Boston","83","BostonLatinAcademy"
"276","6 Peters St #1,Boston, MA 02127","725000","880","2","1Bath","South Boston","83","EastBostonHigh"
"277","720 E 2nd St #1,Boston, MA 02127","1127000","1947","3","2.5","South Boston","89","RafaelHernandez"
"278","720 E 2nd St #1,Boston, MA 02127","1127000","1947","3","2.5","South Boston","89","MichaelJPerkins"
"279","720 E 2nd St #1,Boston, MA 02127","1127000","1947","3","2.5","South Boston","89","DrWilliamHendersonUpper"
"280","720 E 2nd St #1,Boston, MA 02127","1127000","1947","3","2.5","South Boston","89","RichardJMurphy"
"281","720 E 2nd St #1,Boston, MA 02127","1127000","1947","3","2.5","South Boston","89","BostonLatinAcademy"
"282","720 E 2nd St #1,Boston, MA 02127","1127000","1947","3","2.5","South Boston","89","EastBostonHigh"
"283","406-408 E 3Rd St #4,Boston, MA 02127","860000","1013","2","1.5","South Boston","94","RafaelHernandez"
"284","406-408 E 3Rd St #4,Boston, MA 02127","860000","1013","2","1.5","South Boston","94","MichaelJPerkins"
"285","406-408 E 3Rd St #4,Boston, MA 02127","860000","1013","2","1.5","South Boston","94","DrWilliamHendersonUpper"
"286","406-408 E 3Rd St #4,Boston, MA 02127","860000","1013","2","1.5","South Boston","94","RichardJMurphy"
"287","406-408 E 3Rd St #4,Boston, MA 02127","860000","1013","2","1.5","South Boston","94","BostonLatinAcademy"
"288","406-408 E 3Rd St #4,Boston, MA 02127","860000","1013","2","1.5","South Boston","94","EastBostonHigh"
"289","181 M St,Boston, MA 02127","2700000","4417","12","5","Boston","86","MichaelJPerkins"
"290","181 M St,Boston, MA 02127","2700000","4417","12","5","Boston","86","RafaelHernandez"
"291","181 M St,Boston, MA 02127","2700000","4417","12","5","Boston","86","RichardJMurphy"
"292","181 M St,Boston, MA 02127","2700000","4417","12","5","Boston","86","DrWilliamHendersonUpper"
"293","181 M St,Boston, MA 02127","2700000","4417","12","5","Boston","86","EastBostonHigh"
"294","181 M St,Boston, MA 02127","2700000","4417","12","5","Boston","86","BostonLatinAcademy"
"295","17 Thomas Park #1,Boston, MA 02127","720000","1215","2","1.5","South Boston's Dorchester Heights","94","MichaelJPerkins"
"296","17 Thomas Park #1,Boston, MA 02127","720000","1215","2","1.5","South Boston's Dorchester Heights","94","RafaelHernandez"
"297","17 Thomas Park #1,Boston, MA 02127","720000","1215","2","1.5","South Boston's Dorchester Heights","94","RichardJMurphy"
"298","17 Thomas Park #1,Boston, MA 02127","720000","1215","2","1.5","South Boston's Dorchester Heights","94","DrWilliamHendersonUpper"
"299","17 Thomas Park #1,Boston, MA 02127","720000","1215","2","1.5","South Boston's Dorchester Heights","94","CharlestownHigh"
"300","17 Thomas Park #1,Boston, MA 02127","720000","1215","2","1.5","South Boston's Dorchester Heights","94","BostonLatinAcademy"
"301","81 Waltham St #4,Boston, MA 02118","823000","758",NA,"1Bath","South End","99","RafaelHernandez"
"302","81 Waltham St #4,Boston, MA 02118","823000","758",NA,"1Bath","South End","99","MichaelJPerkins"
"303","81 Waltham St #4,Boston, MA 02118","823000","758",NA,"1Bath","South End","99","RichardJMurphy"
"304","81 Waltham St #4,Boston, MA 02118","823000","758",NA,"1Bath","South End","99","DrWilliamHendersonUpper"
"305","81 Waltham St #4,Boston, MA 02118","823000","758",NA,"1Bath","South End","99","BostonLatinAcademy"
"306","81 Waltham St #4,Boston, MA 02118","823000","758",NA,"1Bath","South End","99","CharlestownHigh"
"307","23 Upton St #3,Boston, MA 02118","3000000","2100","3","2.5","South End","99","MichaelJPerkins"
"308","23 Upton St #3,Boston, MA 02118","3000000","2100","3","2.5","South End","99","RafaelHernandez"
"309","23 Upton St #3,Boston, MA 02118","3000000","2100","3","2.5","South End","99","RichardJMurphy"
"310","23 Upton St #3,Boston, MA 02118","3000000","2100","3","2.5","South End","99","DrWilliamHendersonUpper"
"311","23 Upton St #3,Boston, MA 02118","3000000","2100","3","2.5","South End","99","BostonLatinAcademy"
"312","23 Upton St #3,Boston, MA 02118","3000000","2100","3","2.5","South End","99","CharlestownHigh"
"313","485 Harrison Ave #204,Boston, MA 02118","1125000","1178",NA,"1Bath","South End","99","RafaelHernandez"
"314","485 Harrison Ave #204,Boston, MA 02118","1125000","1178",NA,"1Bath","South End","99","MichaelJPerkins"
"315","485 Harrison Ave #204,Boston, MA 02118","1125000","1178",NA,"1Bath","South End","99","DrWilliamHendersonUpper"
"316","485 Harrison Ave #204,Boston, MA 02118","1125000","1178",NA,"1Bath","South End","99","RichardJMurphy"
"317","485 Harrison Ave #204,Boston, MA 02118","1125000","1178",NA,"1Bath","South End","99","CharlestownHigh"
"318","485 Harrison Ave #204,Boston, MA 02118","1125000","1178",NA,"1Bath","South End","99","BostonLatinAcademy"
"319","242 Shawmut Ave Ph,Boston, MA 02118","2985000","2432","3","3","South End","99","RafaelHernandez"
"320","242 Shawmut Ave Ph,Boston, MA 02118","2985000","2432","3","3","South End","99","MichaelJPerkins"
"321","242 Shawmut Ave Ph,Boston, MA 02118","2985000","2432","3","3","South End","99","DrWilliamHendersonUpper"
"322","242 Shawmut Ave Ph,Boston, MA 02118","2985000","2432","3","3","South End","99","RichardJMurphy"
"323","242 Shawmut Ave Ph,Boston, MA 02118","2985000","2432","3","3","South End","99","CharlestownHigh"
"324","242 Shawmut Ave Ph,Boston, MA 02118","2985000","2432","3","3","South End","99","BostonLatinAcademy"
"325","66 Appleton #2,Boston, MA 02116","587000","492",NA,"1Bath","South End","99","RafaelHernandez"
"326","66 Appleton #2,Boston, MA 02116","587000","492",NA,"1Bath","South End","99","MichaelJPerkins"
"327","66 Appleton #2,Boston, MA 02116","587000","492",NA,"1Bath","South End","99","RichardJMurphy"
"328","66 Appleton #2,Boston, MA 02116","587000","492",NA,"1Bath","South End","99","DrWilliamHendersonUpper"
"329","66 Appleton #2,Boston, MA 02116","587000","492",NA,"1Bath","South End","99","CharlestownHigh"
"330","66 Appleton #2,Boston, MA 02116","587000","492",NA,"1Bath","South End","99","BostonLatinAcademy"
"331","424 Gallivan Blvd,Boston, MA 02124","729000","1326","4","1.5","Ashmont / Adams","84","RafaelHernandez"
"332","424 Gallivan Blvd,Boston, MA 02124","729000","1326","4","1.5","Ashmont / Adams","84","MichaelJPerkins"
"333","424 Gallivan Blvd,Boston, MA 02124","729000","1326","4","1.5","Ashmont / Adams","84","RichardJMurphy"
"334","424 Gallivan Blvd,Boston, MA 02124","729000","1326","4","1.5","Ashmont / Adams","84","DrWilliamHendersonUpper"
"335","424 Gallivan Blvd,Boston, MA 02124","729000","1326","4","1.5","Ashmont / Adams","84","BostonLatinAcademy"
"336","424 Gallivan Blvd,Boston, MA 02124","729000","1326","4","1.5","Ashmont / Adams","84","TheEnglishHigh"
"337","6 Ashmont St #3,Boston, MA 02124","635000","1449","3","2","Dorchester's Ashmont","84","MichaelJPerkins"
"338","6 Ashmont St #3,Boston, MA 02124","635000","1449","3","2","Dorchester's Ashmont","84","RafaelHernandez"
"339","6 Ashmont St #3,Boston, MA 02124","635000","1449","3","2","Dorchester's Ashmont","84","RichardJMurphy"
"340","6 Ashmont St #3,Boston, MA 02124","635000","1449","3","2","Dorchester's Ashmont","84","DrWilliamHendersonUpper"
"341","6 Ashmont St #3,Boston, MA 02124","635000","1449","3","2","Dorchester's Ashmont","84","BostonLatinAcademy"
"342","6 Ashmont St #3,Boston, MA 02124","635000","1449","3","2","Dorchester's Ashmont","84","TheEnglishHigh"
"343","141 Savin Hill Ave Unit 33B,Boston, MA 02125","480000","785","2","1Bath","Boston","80","RafaelHernandez"
"344","141 Savin Hill Ave Unit 33B,Boston, MA 02125","480000","785","2","1Bath","Boston","80","MichaelJPerkins"
"345","141 Savin Hill Ave Unit 33B,Boston, MA 02125","480000","785","2","1Bath","Boston","80","RichardJMurphy"
"346","141 Savin Hill Ave Unit 33B,Boston, MA 02125","480000","785","2","1Bath","Boston","80","DrWilliamHendersonUpper"
"347","141 Savin Hill Ave Unit 33B,Boston, MA 02125","480000","785","2","1Bath","Boston","80","BostonLatinAcademy"
"348","141 Savin Hill Ave Unit 33B,Boston, MA 02125","480000","785","2","1Bath","Boston","80","TheEnglishHigh"
"349","160 GRAMPIAN Way,Boston, MA 02125","1149000","1940","3","2.5","Dorchester","61","MichaelJPerkins"
"350","160 GRAMPIAN Way,Boston, MA 02125","1149000","1940","3","2.5","Dorchester","61","RafaelHernandez"
"351","160 GRAMPIAN Way,Boston, MA 02125","1149000","1940","3","2.5","Dorchester","61","DrWilliamHendersonUpper"
"352","160 GRAMPIAN Way,Boston, MA 02125","1149000","1940","3","2.5","Dorchester","61","RichardJMurphy"
"353","160 GRAMPIAN Way,Boston, MA 02125","1149000","1940","3","2.5","Dorchester","61","TheEnglishHigh"
"354","160 GRAMPIAN Way,Boston, MA 02125","1149000","1940","3","2.5","Dorchester","61","BostonLatinAcademy"
"355","29 Gibson St Unit 2L,Boston, MA 02122","360000","726","2","1Bath","Dorchester's Fields Corner","86","MichaelJPerkins"
"356","29 Gibson St Unit 2L,Boston, MA 02122","360000","726","2","1Bath","Dorchester's Fields Corner","86","RafaelHernandez"
"357","29 Gibson St Unit 2L,Boston, MA 02122","360000","726","2","1Bath","Dorchester's Fields Corner","86","DrWilliamHendersonUpper"
"358","29 Gibson St Unit 2L,Boston, MA 02122","360000","726","2","1Bath","Dorchester's Fields Corner","86","RichardJMurphy"
"359","29 Gibson St Unit 2L,Boston, MA 02122","360000","726","2","1Bath","Dorchester's Fields Corner","86","TheEnglishHigh"
"360","29 Gibson St Unit 2L,Boston, MA 02122","360000","726","2","1Bath","Dorchester's Fields Corner","86","BostonLatinAcademy"
"361","43 Circuit St #1,Boston, MA 02119","413000","1097","3","1.5","Roxbury","80","RafaelHernandez"
"362","43 Circuit St #1,Boston, MA 02119","413000","1097","3","1.5","Roxbury","80","MichaelJPerkins"
"363","43 Circuit St #1,Boston, MA 02119","413000","1097","3","1.5","Roxbury","80","RichardJMurphy"
"364","43 Circuit St #1,Boston, MA 02119","413000","1097","3","1.5","Roxbury","80","DrWilliamHendersonUpper"
"365","43 Circuit St #1,Boston, MA 02119","413000","1097","3","1.5","Roxbury","80","TheEnglishHigh"
"366","43 Circuit St #1,Boston, MA 02119","413000","1097","3","1.5","Roxbury","80","BostonLatinAcademy"
"367","16-18 Fernboro St,Boston, MA 02121","1650000","8334","18","7","Boston","85","MichaelJPerkins"
"368","16-18 Fernboro St,Boston, MA 02121","1650000","8334","18","7","Boston","85","RafaelHernandez"
"369","16-18 Fernboro St,Boston, MA 02121","1650000","8334","18","7","Boston","85","RichardJMurphy"
"370","16-18 Fernboro St,Boston, MA 02121","1650000","8334","18","7","Boston","85","DrWilliamHendersonUpper"
"371","16-18 Fernboro St,Boston, MA 02121","1650000","8334","18","7","Boston","85","TheEnglishHigh"
"372","16-18 Fernboro St,Boston, MA 02121","1650000","8334","18","7","Boston","85","BostonLatinAcademy"
"373","38 Woodford St,Boston, MA 02125","850000","3594","9","3","Boston","85","RafaelHernandez"
"374","38 Woodford St,Boston, MA 02125","850000","3594","9","3","Boston","85","MichaelJPerkins"
"375","38 Woodford St,Boston, MA 02125","850000","3594","9","3","Boston","85","DrWilliamHendersonUpper"
"376","38 Woodford St,Boston, MA 02125","850000","3594","9","3","Boston","85","RichardJMurphy"
"377","38 Woodford St,Boston, MA 02125","850000","3594","9","3","Boston","85","TheEnglishHigh"
"378","38 Woodford St,Boston, MA 02125","850000","3594","9","3","Boston","85","BostonLatinAcademy"
"379","66 Rockland St,Boston, MA 02119","747000","2310","6","3","Roxbury","74","RafaelHernandez"
"380","66 Rockland St,Boston, MA 02119","747000","2310","6","3","Roxbury","74","MichaelJPerkins"
"381","66 Rockland St,Boston, MA 02119","747000","2310","6","3","Roxbury","74","RichardJMurphy"
"382","66 Rockland St,Boston, MA 02119","747000","2310","6","3","Roxbury","74","DrWilliamHendersonUpper"
"383","66 Rockland St,Boston, MA 02119","747000","2310","6","3","Roxbury","74","BostonLatinAcademy"
"384","66 Rockland St,Boston, MA 02119","747000","2310","6","3","Roxbury","74","TheEnglishHigh"
"385","28 Wabon St,Boston, MA 02121","530000","1790","3","2","Roxbury","81","RafaelHernandez"
"386","28 Wabon St,Boston, MA 02121","530000","1790","3","2","Roxbury","81","MichaelJPerkins"
"387","28 Wabon St,Boston, MA 02121","530000","1790","3","2","Roxbury","81","DrWilliamHendersonUpper"
"388","28 Wabon St,Boston, MA 02121","530000","1790","3","2","Roxbury","81","RichardJMurphy"
"389","28 Wabon St,Boston, MA 02121","530000","1790","3","2","Roxbury","81","TheEnglishHigh"
"390","28 Wabon St,Boston, MA 02121","530000","1790","3","2","Roxbury","81","BostonLatinAcademy"
"391","91-93 Rossmore Rd #3,Boston, MA 02130","570000","1082","2","1Bath","Jamaica Plain","72","RafaelHernandez"
"392","91-93 Rossmore Rd #3,Boston, MA 02130","570000","1082","2","1Bath","Jamaica Plain","72","PhineasBates"
"393","91-93 Rossmore Rd #3,Boston, MA 02130","570000","1082","2","1Bath","Jamaica Plain","72","RichardJMurphy"
"394","91-93 Rossmore Rd #3,Boston, MA 02130","570000","1082","2","1Bath","Jamaica Plain","72","DrWilliamHendersonUpper"
"395","91-93 Rossmore Rd #3,Boston, MA 02130","570000","1082","2","1Bath","Jamaica Plain","72","TheEnglishHigh"
"396","91-93 Rossmore Rd #3,Boston, MA 02130","570000","1082","2","1Bath","Jamaica Plain","72","BostonLatinAcademy"
"397","21 Edge Hill St,Boston, MA 02130","795000","1329","3","1.5","Jamaica Plain","93","MichaelJPerkins"
"398","21 Edge Hill St,Boston, MA 02130","795000","1329","3","1.5","Jamaica Plain","93","RafaelHernandez"
"399","21 Edge Hill St,Boston, MA 02130","795000","1329","3","1.5","Jamaica Plain","93","DrWilliamHendersonUpper"
"400","21 Edge Hill St,Boston, MA 02130","795000","1329","3","1.5","Jamaica Plain","93","RichardJMurphy"
"401","21 Edge Hill St,Boston, MA 02130","795000","1329","3","1.5","Jamaica Plain","93","TheEnglishHigh"
"402","21 Edge Hill St,Boston, MA 02130","795000","1329","3","1.5","Jamaica Plain","93","BostonLatinAcademy"
"403","4 BOLSTER St,Boston, MA 02130","700000","2154","4","1.5","Boston","94","MichaelJPerkins"
"404","4 BOLSTER St,Boston, MA 02130","700000","2154","4","1.5","Boston","94","RafaelHernandez"
"405","4 BOLSTER St,Boston, MA 02130","700000","2154","4","1.5","Boston","94","DrWilliamHendersonUpper"
"406","4 BOLSTER St,Boston, MA 02130","700000","2154","4","1.5","Boston","94","RichardJMurphy"
"407","4 BOLSTER St,Boston, MA 02130","700000","2154","4","1.5","Boston","94","TheEnglishHigh"
"408","4 BOLSTER St,Boston, MA 02130","700000","2154","4","1.5","Boston","94","BostonLatinAcademy"
"409","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","PhineasBates"
"410","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","RafaelHernandez"
"411","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","Lyndon"
"412","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","DrWilliamHendersonUpper"
"413","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","TheEnglishHigh"
"414","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","BostonLatinAcademy"
"415","18 Boynton St #2,Boston, MA 02130","549000","858","2","1Bath","Jamaica Plain","90","Mozart"
"416","18 Boynton St #2,Boston, MA 02130","549000","858","2","1Bath","Jamaica Plain","90","RafaelHernandez"
"417","18 Boynton St #2,Boston, MA 02130","549000","858","2","1Bath","Jamaica Plain","90","Lyndon"
"418","18 Boynton St #2,Boston, MA 02130","549000","858","2","1Bath","Jamaica Plain","90","DrWilliamHendersonUpper"
"419","18 Boynton St #2,Boston, MA 02130","549000","858","2","1Bath","Jamaica Plain","90","BostonLatinAcademy"
"420","18 Boynton St #2,Boston, MA 02130","549000","858","2","1Bath","Jamaica Plain","90","TheEnglishHigh"
"421","11 Sherwood St #1,Boston, MA 02131","470000","1082","2","1Bath","Roslindale","90","Mozart"
"422","11 Sherwood St #1,Boston, MA 02131","470000","1082","2","1Bath","Roslindale","90","PhineasBates"
"423","11 Sherwood St #1,Boston, MA 02131","470000","1082","2","1Bath","Roslindale","90","Lyndon"
"424","11 Sherwood St #1,Boston, MA 02131","470000","1082","2","1Bath","Roslindale","90","WilliamHOhrenberger"
"425","11 Sherwood St #1,Boston, MA 02131","470000","1082","2","1Bath","Roslindale","90","TheEnglishHigh"
"426","11 Sherwood St #1,Boston, MA 02131","470000","1082","2","1Bath","Roslindale","90","BostonCommunityLeadershipAcademy"
"427","4625 Washington St #1,Boston, MA 02131","650000","1378","3","2","Roslindale","76","PhineasBates"
"428","4625 Washington St #1,Boston, MA 02131","650000","1378","3","2","Roslindale","76","Mozart"
"429","4625 Washington St #1,Boston, MA 02131","650000","1378","3","2","Roslindale","76","WilliamHOhrenberger"
"430","4625 Washington St #1,Boston, MA 02131","650000","1378","3","2","Roslindale","76","Lyndon"
"431","4625 Washington St #1,Boston, MA 02131","650000","1378","3","2","Roslindale","76","BostonCommunityLeadershipAcademy"
"432","4625 Washington St #1,Boston, MA 02131","650000","1378","3","2","Roslindale","76","TheEnglishHigh"
"433","76 Maynard St,Boston, MA 02131","750000","1349","3","1.5","Roslindale","53","Mozart"
"434","76 Maynard St,Boston, MA 02131","750000","1349","3","1.5","Roslindale","53","PhineasBates"
"435","76 Maynard St,Boston, MA 02131","750000","1349","3","1.5","Roslindale","53","Lyndon"
"436","76 Maynard St,Boston, MA 02131","750000","1349","3","1.5","Roslindale","53","WilliamHOhrenberger"
"437","76 Maynard St,Boston, MA 02131","750000","1349","3","1.5","Roslindale","53","BostonCommunityLeadershipAcademy"
"438","76 Maynard St,Boston, MA 02131","750000","1349","3","1.5","Roslindale","53","TheEnglishHigh"
"439","137 Poplar St #3,Boston, MA 02131","550000","1241","3","1.5","Roslindale","95","Mozart"
"440","137 Poplar St #3,Boston, MA 02131","550000","1241","3","1.5","Roslindale","95","PhineasBates"
"441","137 Poplar St #3,Boston, MA 02131","550000","1241","3","1.5","Roslindale","95","Lyndon"
"442","137 Poplar St #3,Boston, MA 02131","550000","1241","3","1.5","Roslindale","95","WilliamHOhrenberger"
"443","137 Poplar St #3,Boston, MA 02131","550000","1241","3","1.5","Roslindale","95","TheEnglishHigh"
"444","137 Poplar St #3,Boston, MA 02131","550000","1241","3","1.5","Roslindale","95","BostonCommunityLeadershipAcademy"
"445","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","PhineasBates"
"446","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","RafaelHernandez"
"447","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","DrWilliamHendersonUpper"
"448","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","Lyndon"
"449","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","TheEnglishHigh"
"450","67 Weld Hill St #2,Boston, MA 02130","579000","1109","2","1Bath","Jamaica Plain","75","BostonLatinAcademy"
"451","6 Peters St #1,Boston, MA 02127","725000","880","2","1Bath","South Boston","83","RafaelHernandez"
"452","6 Peters St #1,Boston, MA 02127","725000","880","2","1Bath","South Boston","83","MichaelJPerkins"
"453","6 Peters St #1,Boston, MA 02127","725000","880","2","1Bath","South Boston","83","RichardJMurphy"
"454","6 Peters St #1,Boston, MA 02127","725000","880","2","1Bath","South Boston","83","DrWilliamHendersonUpper"
"455","6 Peters St #1,Boston, MA 02127","725000","880","2","1Bath","South Boston","83","BostonLatinAcademy"
"456","6 Peters St #1,Boston, MA 02127","725000","880","2","1Bath","South Boston","83","EastBostonHigh"
"457","720 E 2nd St #1,Boston, MA 02127","1127000","1947","3","2.5","South Boston","89","RafaelHernandez"
"458","720 E 2nd St #1,Boston, MA 02127","1127000","1947","3","2.5","South Boston","89","MichaelJPerkins"
"459","720 E 2nd St #1,Boston, MA 02127","1127000","1947","3","2.5","South Boston","89","DrWilliamHendersonUpper"
"460","720 E 2nd St #1,Boston, MA 02127","1127000","1947","3","2.5","South Boston","89","RichardJMurphy"
"461","720 E 2nd St #1,Boston, MA 02127","1127000","1947","3","2.5","South Boston","89","BostonLatinAcademy"
"462","720 E 2nd St #1,Boston, MA 02127","1127000","1947","3","2.5","South Boston","89","EastBostonHigh"
"463","406-408 E 3Rd St #4,Boston, MA 02127","860000","1013","2","1.5","South Boston","94","RafaelHernandez"
"464","406-408 E 3Rd St #4,Boston, MA 02127","860000","1013","2","1.5","South Boston","94","MichaelJPerkins"
"465","406-408 E 3Rd St #4,Boston, MA 02127","860000","1013","2","1.5","South Boston","94","DrWilliamHendersonUpper"
"466","406-408 E 3Rd St #4,Boston, MA 02127","860000","1013","2","1.5","South Boston","94","RichardJMurphy"
"467","406-408 E 3Rd St #4,Boston, MA 02127","860000","1013","2","1.5","South Boston","94","BostonLatinAcademy"
"468","406-408 E 3Rd St #4,Boston, MA 02127","860000","1013","2","1.5","South Boston","94","EastBostonHigh"
"469","181 M St,Boston, MA 02127","2700000","4417","12","5","Boston","86","MichaelJPerkins"
"470","181 M St,Boston, MA 02127","2700000","4417","12","5","Boston","86","RafaelHernandez"
"471","181 M St,Boston, MA 02127","2700000","4417","12","5","Boston","86","RichardJMurphy"
"472","181 M St,Boston, MA 02127","2700000","4417","12","5","Boston","86","DrWilliamHendersonUpper"
"473","181 M St,Boston, MA 02127","2700000","4417","12","5","Boston","86","EastBostonHigh"
"474","181 M St,Boston, MA 02127","2700000","4417","12","5","Boston","86","BostonLatinAcademy"
"475","17 Thomas Park #1,Boston, MA 02127","720000","1215","2","1.5","South Boston's Dorchester Heights","94","MichaelJPerkins"
"476","17 Thomas Park #1,Boston, MA 02127","720000","1215","2","1.5","South Boston's Dorchester Heights","94","RafaelHernandez"
"477","17 Thomas Park #1,Boston, MA 02127","720000","1215","2","1.5","South Boston's Dorchester Heights","94","RichardJMurphy"
"478","17 Thomas Park #1,Boston, MA 02127","720000","1215","2","1.5","South Boston's Dorchester Heights","94","DrWilliamHendersonUpper"
"479","17 Thomas Park #1,Boston, MA 02127","720000","1215","2","1.5","South Boston's Dorchester Heights","94","CharlestownHigh"
"480","17 Thomas Park #1,Boston, MA 02127","720000","1215","2","1.5","South Boston's Dorchester Heights","94","BostonLatinAcademy"
"481","1986 Commonwealth Ave #2,Boston, MA 02135","624900","1052","2","1Bath","Brighton's Chestnut Hill","67","Mozart"
"482","1986 Commonwealth Ave #2,Boston, MA 02135","624900","1052","2","1Bath","Brighton's Chestnut Hill","67","RafaelHernandez"
"483","1986 Commonwealth Ave #2,Boston, MA 02135","624900","1052","2","1Bath","Brighton's Chestnut Hill","67","Lyndon"
"484","1986 Commonwealth Ave #2,Boston, MA 02135","624900","1052","2","1Bath","Brighton's Chestnut Hill","67","JoyceKilmer"
"485","1986 Commonwealth Ave #2,Boston, MA 02135","624900","1052","2","1Bath","Brighton's Chestnut Hill","67","TheEnglishHigh"
"486","1986 Commonwealth Ave #2,Boston, MA 02135","624900","1052","2","1Bath","Brighton's Chestnut Hill","67","BostonLatinAcademy"
"487","121 Tremont St Unit D3,Boston, MA 02135","420000","983","2","1Bath","Brighton","66","RafaelHernandez"
"488","121 Tremont St Unit D3,Boston, MA 02135","420000","983","2","1Bath","Brighton","66","Mozart"
"489","121 Tremont St Unit D3,Boston, MA 02135","420000","983","2","1Bath","Brighton","66","JoyceKilmer"
"490","121 Tremont St Unit D3,Boston, MA 02135","420000","983","2","1Bath","Brighton","66","Lyndon"
"491","121 Tremont St Unit D3,Boston, MA 02135","420000","983","2","1Bath","Brighton","66","BostonLatinAcademy"
"492","121 Tremont St Unit D3,Boston, MA 02135","420000","983","2","1Bath","Brighton","66","TheEnglishHigh"
"493","141 Nottinghill #1,Boston, MA 02135","689000","1758","3","2","Brighton","77","RafaelHernandez"
"494","141 Nottinghill #1,Boston, MA 02135","689000","1758","3","2","Brighton","77","Mozart"
"495","141 Nottinghill #1,Boston, MA 02135","689000","1758","3","2","Brighton","77","JoyceKilmer"
"496","141 Nottinghill #1,Boston, MA 02135","689000","1758","3","2","Brighton","77","Lyndon"
"497","141 Nottinghill #1,Boston, MA 02135","689000","1758","3","2","Brighton","77","BostonLatinAcademy"
"498","141 Nottinghill #1,Boston, MA 02135","689000","1758","3","2","Brighton","77","TheEnglishHigh"
"499","55 Brooksdale Rd,Boston, MA 02135","925000","3204","4","2.5","Boston","71","Mozart"
"500","55 Brooksdale Rd,Boston, MA 02135","925000","3204","4","2.5","Boston","71","RafaelHernandez"
