date, pm25, o3, no2, so2, co
2015/11/16, 10, , 18, , 3
2015/11/17, 17, , 10, , 3
2015/11/18, 26, , 18, , 6
2015/11/19, 38, , 9, , 2
2015/11/20, 16, , 13, , 3
2015/11/21, 22, , 12, , 2
2015/11/22, 23, , 19, , 6
2015/11/23, 53, , 13, , 2
2015/11/24, 23, , 24, , 4
2015/11/25, 37, , 21, , 6
2015/11/26, 51, , 10, , 3
2015/11/27, 28, , 9, , 2
2015/11/28, 14, , 8, , 2
2015/11/29, 24, , 8, , 2
2015/11/30, 31, , 12, , 2
2015/12/1, 28, , 16, , 4
2015/12/2, 27, , 17, , 6
2015/12/3, 46, , 12, , 4
2015/12/4, 25, , 13, , 3
2015/12/5, 21, , 16, , 5
2015/12/6, 39, , 14, , 5
2015/12/7, 50, , 21, , 6
2015/12/8, 65, , 10, , 2
2015/12/9, 30, , 15, , 4
2015/12/10, 39, , 21, , 4
2015/12/11, 49, , 21, , 5
2015/12/12, 61, , 15, , 6
2015/12/13, 44, , 7, , 2
2015/12/14, 28, , 9, , 3
2015/12/15, 32, , 8, , 3
2015/12/16, 22, , 8, , 1
2015/12/17, 19, , 15, , 2
2015/12/18, 20, , 15, , 4
2015/12/19, 27, , 9, , 2
2015/12/20, 24, , 13, , 3
2015/12/21, 27, , 18, , 3
2015/12/22, 38, , 19, , 4
2015/12/23, 28, , 15, , 4
2015/12/24, 35, , 13, , 4
2015/12/25, 23, , 14, , 4
2015/12/26, 24, , 6, , 1
2015/12/27, 25, , 10, , 3
2015/12/28, 27, , 10, , 2
2015/12/29, 24, , 7, , 1
2015/12/30, 25, , 25, , 4
2015/12/31, 53, , 22, , 6
2016/1/1, 52, , , , 
2016/1/4, 53, , 19, , 3
2015/7/2, 36, , 16, , 3
2015/7/3, 42, , 14, , 3
2015/7/4, 40, , 14, , 3
2015/7/5, 56, , 11, , 4
2015/7/6, 78, , 15, , 4
2015/7/7, 71, , 9, , 2
2015/7/8, 43, , 13, , 3
2015/7/9, 61, , 5, , 2
2015/7/10, 61, , 10, , 3
2015/7/11, 50, , 12, , 3
2015/7/12, 53, , 9, , 3
2015/7/13, 55, , 9, , 3
2015/7/14, 70, , 9, , 2
2015/7/15, 46, , 11, , 2
2015/7/16, 22, , 5, , 1
2015/7/17, 20, , 11, , 2
2015/7/18, 38, , 10, , 3
2015/7/19, 19, , 7, , 3
2015/7/20, 40, , 14, , 3
2015/7/21, 46, , 17, , 3
2015/7/22, 41, , 12, , 2
2015/7/23, 36, , 11, , 2
2015/7/24, 32, , 12, , 2
2015/7/25, 37, , 5, , 1
2015/7/26, 28, , 7, , 3
2015/7/27, 31, , 15, , 3
2015/7/28, 34, , 11, , 3
2015/7/29, 42, , 16, , 3
2015/7/30, 53, , 14, , 3
2015/7/31, 59, , 13, , 2
2015/8/1, 43, , 12, , 3
2015/8/2, 33, , 8, , 2
2015/8/3, 32, , 13, , 3
2015/8/4, 46, , 18, , 3
2015/8/5, 45, , 14, , 2
2015/8/6, 33, , 12, , 2
2015/8/7, 38, , 9, , 2
2015/8/8, 29, , 7, , 2
2015/8/9, 25, , 11, , 2
2015/8/10, 12, , 13, , 2
2015/8/11, 37, , 10, , 2
2015/8/12, 28, , 13, , 2
2015/8/13, 23, , 12, , 2
2015/8/14, 31, , 15, , 3
2015/8/15, 35, , 12, , 3
2015/8/16, 41, , 9, , 4
2015/8/17, 43, , 15, , 3
2015/8/18, 53, , 16, , 3
2015/8/19, 67, , 13, , 3
2015/8/20, 40, , 5, , 1
2015/8/21, 23, , 9, , 2
2015/8/22, 31, , 8, , 1
2015/8/23, 20, , 5, , 1
2015/8/24, 11, , 7, , 1
2015/8/25, 10, , 7, , 1
2015/8/26, 24, , 15, , 3
2015/8/27, 43, , 13, , 2
2015/8/28, 30, , 10, , 2
2015/8/29, 24, , 13, , 3
2015/9/1, 53, , 10, , 3
2015/9/2, 58, , 15, , 4
2015/9/3, 57, , 14, , 3
2015/9/4, 65, , 7, , 1
2015/9/5, 38, , 9, , 2
2015/9/6, 30, , 9, , 3
2015/9/7, 27, , 9, , 3
2015/9/8, 41, , 20, , 4
2015/9/9, 55, , 14, , 2
2015/9/10, 37, , 11, , 2
2015/9/11, 22, , 10, , 2
2015/9/12, 20, , 8, , 3
2015/9/15, 14, , 16, , 2
2015/9/16, 35, , 18, , 3
2015/9/17, 40, , 22, , 4
2015/9/18, 47, , 24, , 4
2015/9/19, 57, , 12, , 3
2015/9/20, 40, , 7, , 2
2015/9/21, 24, , 6, , 1
2015/9/22, 15, , 9, , 1
2015/9/23, 21, , 14, , 3
2015/9/24, 30, , 17, , 2
2015/9/25, 37, , 1, , 1
2015/9/26, 29, , 6, , 1
2015/9/27, 26, , 11, , 3
2015/9/28, 32, , 15, , 3
2015/9/29, 31, , 9, , 2
2015/9/30, 23, , 8, , 1
2015/10/1, 17, , 7, , 1
2015/4/2, 24, , 31, , 4
2015/4/3, 41, , 21, , 4
2015/4/4, 53, , 12, , 3
2015/4/5, 28, , 10, , 2
2015/4/6, 20, , 14, , 3
2015/4/7, 28, , 11, , 2
2015/4/8, 32, , 10, , 2
2015/4/9, 27, , 6, , 2
2015/4/10, 18, , 14, , 3
2015/4/11, 21, , 10, , 3
2015/4/12, 21, , 13, , 3
2015/4/13, 21, , 23, , 4
2015/4/14, 35, , 18, , 3
2015/4/15, 25, , 21, , 3
2015/4/16, 22, , 16, , 3
2015/4/17, 27, , 18, , 3
2015/4/18, 26, , 11, , 2
2015/4/19, 36, , 7, , 2
2015/4/20, 25, , 5, , 1
2015/4/21, 24, , 15, , 3
2015/4/22, 34, , 19, , 3
2015/4/23, 34, , 13, , 2
2015/4/24, 20, , 11, , 2
2015/4/25, 20, , 9, , 2
2015/4/26, 16, , 11, , 2
2015/4/27, 15, , 15, , 3
2015/4/28, 23, , 8, , 2
2015/4/29, 13, , 12, , 2
2015/4/30, 17, , 7, , 1
2015/5/1, 11, , 4, , 1
2015/5/2, 17, , 8, , 3
2015/5/3, 20, , , , 3
2015/5/4, 31, , , , 2
2015/5/5, 39, , , , 2
2015/5/6, 51, , , , 2
2015/5/7, 31, , 14, , 5
2015/5/8, 29, , 14, , 1
2015/5/9, 34, , 8, , 4
2015/5/12, 59, , 10, , 2
2015/5/13, 48, , 12, , 2
2015/5/14, 32, , 17, , 3
2015/5/15, 43, , 21, , 3
2015/5/16, 54, , 14, , 3
2015/5/17, 48, , 8, , 3
2015/5/18, 59, , 4, , 1
2015/5/19, 40, , 16, , 3
2015/5/20, 40, , 12, , 2
2015/5/21, 40, , 17, , 3
2015/5/22, 43, , 15, , 3
2015/5/23, 46, , 9, , 2
2015/5/24, 26, , 8, , 3
2015/5/25, 40, , , , 
2015/5/27, 57, , 11, , 3
2015/5/28, 47, , 13, , 3
2015/5/29, 48, , 10, , 2
2015/5/30, 30, , 11, , 3
2015/5/31, 36, , 5, , 2
2015/6/1, 33, , 5, , 1
2015/6/2, 29, , 7, , 2
2015/6/3, 21, , 9, , 2
2015/6/4, 24, , 9, , 2
2015/6/5, 18, , 11, , 2
2015/6/6, 25, , 8, , 2
2015/6/7, 32, , 11, , 2
2015/6/8, 31, , 11, , 2
2015/6/9, 23, , 11, , 3
2015/6/10, 41, , 15, , 3
2015/6/11, 43, , 16, , 3
2015/6/12, 67, , 19, , 4
2015/6/13, 52, , 9, , 3
2015/6/14, 34, , 12, , 3
2015/6/15, 44, , 6, , 1
2015/6/16, 24, , 13, , 3
2015/6/17, 32, , 9, , 2
2015/6/18, 30, , 16, , 3
2015/6/19, 39, , 12, , 3
2015/6/20, 34, , 7, , 2
2015/6/21, 29, , 9, , 2
2015/6/22, 33, , 9, , 2
2015/6/23, 39, , 13, , 3
2015/6/24, 56, , 13, , 3
2015/6/25, 35, , 16, , 3
2015/6/26, 40, , 12, , 2
2015/6/27, 30, , 12, , 3
2015/6/28, 34, , 4, , 1
2015/6/29, 18, , 14, , 3
2015/6/30, 23, , 14, , 3
2015/7/1, 32, , 13, , 3
2015/1/2, 39, , , , 
2015/1/3, 38, , , , 
2015/1/4, 20, , , , 
2015/1/5, 23, , , , 
2015/1/6, 15, , , , 
2015/1/7, 33, , , , 
2015/1/8, 53, , , , 
2015/1/9, 30, , , , 
2015/1/10, 46, , , , 
2015/1/11, 48, , , , 
2015/1/12, 51, , , , 
2015/1/13, 50, , , , 
2015/1/14, 43, , , , 
2015/1/15, 59, , 29, , 4
2015/1/16, 53, , 19, , 3
2015/1/17, 50, , 16, , 3
2015/1/18, 28, , 25, , 4
2015/1/19, 51, , , , 
2015/1/20, 18, , , , 
2015/1/21, 19, , , , 
2015/1/22, 26, , , , 
2015/1/23, 34, , , , 
2015/1/24, 48, , , , 
2015/1/25, 61, , , , 
2015/1/26, 34, , , , 
2015/1/27, 27, , 12, , 2
2015/1/28, 23, , 19, , 3
2015/1/29, 28, , 34, , 5
2015/1/30, 48, , 26, , 4
2015/1/31, 43, , 12, , 2
2015/2/1, 23, , 19, , 3
2015/2/2, 34, , 15, , 2
2015/2/3, 20, , 25, , 4
2015/2/4, 37, , 32, , 5
2015/2/5, 54, , 26, , 3
2015/2/6, 50, , 26, , 4
2015/2/7, 52, , 24, , 4
2015/2/8, 68, , 22, , 3
2015/2/9, 56, , 23, , 2
2015/2/10, 34, , 21, , 2
2015/2/11, 29, , 21, , 2
2015/2/12, 30, , 40, , 7
2015/2/13, 70, , 19, , 3
2015/2/14, 40, , 23, , 3
2015/2/15, 48, , 14, , 2
2015/2/16, 35, , 14, , 2
2015/2/17, 31, , 31, , 3
2015/2/18, 46, , 31, , 3
2015/2/19, 45, , 27, , 4
2015/2/20, 65, , 18, , 3
2015/2/21, 45, , 27, , 4
2015/2/22, 59, , 24, , 4
2015/2/23, 55, , 21, , 3
2015/2/24, 49, , 24, , 4
2015/2/25, 40, , 30, , 4
2015/2/26, 56, , 21, , 2
2015/2/27, 36, , 30, , 4
2015/2/28, 48, , 23, , 3
2015/3/1, 42, , 31, , 5
2015/3/2, 56, , 21, , 3
2015/3/3, 59, , 24, , 3
2015/3/4, 30, , 23, , 4
2015/3/5, 33, , 22, , 3
2015/3/6, 41, , 21, , 2
2015/3/7, 37, , 23, , 4
2015/3/8, 52, , 25, , 4
2015/3/9, 62, , 30, , 4
2015/3/10, 42, , 29, , 5
2015/3/11, 50, , 23, , 3
2015/3/12, 46, , 15, , 2
2015/3/13, 21, , 22, , 3
2015/3/14, 19, , 19, , 3
2015/3/15, 25, , 13, , 2
2015/3/16, 21, , 26, , 4
2015/3/17, 32, , 23, , 4
2015/3/18, 51, , 12, , 2
2015/3/19, 22, , 17, , 3
2015/3/20, 19, , 25, , 3
2015/3/21, 33, , 21, , 4
2015/3/22, 54, , 7, , 2
2015/3/23, 19, , 14, , 2
2015/3/24, 24, , 17, , 3
2015/3/25, 41, , 25, , 4
2015/3/26, 48, , 22, , 4
2015/3/27, 41, , 20, , 3
2015/3/28, 35, , 14, , 2
2015/3/29, 36, , 15, , 2
2015/3/30, 21, , 22, , 3
2015/3/31, 41, , 18, , 3
2015/4/1, 21, , 19, , 2
2014/10/2, 27, , , , 
2014/10/3, 22, , , , 
2014/10/4, 37, , , , 
2014/10/7, 39, , , , 
2014/10/8, 35, , , , 
2014/10/9, 29, , , , 
2014/10/10, 32, , , , 
2014/10/11, 30, , , , 
2014/10/15, 21, , , , 
2014/10/16, 17, , , , 
2014/10/17, 15, , , , 
2014/10/18, 38, , , , 
2014/10/21, 25, , , , 
2014/10/22, 29, , , , 
2014/10/23, 22, , , , 
2014/10/24, 15, , , , 
2014/10/25, 15, , , , 
2014/10/26, 24, , , , 
2014/10/27, 25, , , , 
2014/10/28, 24, , , , 
2014/10/29, 43, , , , 
2014/10/30, 61, , , , 
2014/10/31, 32, , , , 
2014/11/1, 23, , , , 
2014/11/2, 22, , , , 
2014/11/3, 16, , , , 
2014/11/4, 23, , , , 
2014/11/5, 42, , , , 
2014/11/6, 48, , , , 
2014/11/7, 49, , , , 
2014/11/8, 15, , , , 
2014/11/9, 23, , , , 
2014/11/10, 37, , , , 
2014/11/11, 47, , , , 
2014/11/12, 56, , , , 
2014/11/13, 45, , , , 
2014/11/14, 30, , , , 
2014/11/15, 30, , , , 
2014/11/16, 27, , , , 
2014/11/17, 38, , , , 
2014/11/18, 49, , , , 
2014/11/19, 34, , , , 
2014/11/20, 36, , , , 
2014/11/21, 49, , , , 
2014/11/22, 43, , , , 
2014/11/23, 42, , , , 
2014/11/24, 58, , , , 
2014/11/25, 39, , , , 
2014/11/26, 41, , , , 
2014/11/27, 29, , , , 
2014/11/28, 17, , , , 
2014/11/29, 38, , , , 
2014/11/30, 43, , , , 
2014/12/1, 47, , , , 
2014/12/2, 54, , , , 
2014/12/3, 28, , , , 
2014/12/4, 33, , , , 
2014/12/6, 25, , , , 
2014/12/8, 29, , , , 
2014/12/9, 31, , , , 
2014/12/10, 14, , , , 
2014/12/11, 14, , , , 
2014/12/12, 20, , , , 
2014/12/13, 26, , , , 
2014/12/14, 13, , , , 
2014/12/15, 13, , , , 
2014/12/16, 34, , , , 
2014/12/17, 38, , , , 
2014/12/18, 24, , , , 
2014/12/19, 19, , , , 
2014/12/20, 19, , , , 
2014/12/21, 27, , , , 
2014/12/22, 29, , , , 
2014/12/23, 29, , , , 
2014/12/24, 11, , , , 
2014/12/25, 14, , , , 
2014/12/26, 14, , , , 
2014/12/27, 16, , , , 
2014/12/28, 34, , , , 
2014/12/29, 32, , , , 
2014/7/2, 47, , , , 
2014/7/3, 44, , , , 
2014/7/4, 55, , , , 
2014/7/5, 35, , , , 
2014/7/6, 23, , , , 
2014/7/7, 35, , , , 
2014/7/8, 57, , , , 
2014/7/9, 63, , , , 
2014/7/10, 43, , , , 
2014/7/11, 35, , , , 
2014/7/12, 38, , , , 
2014/7/13, 50, , , , 
2014/7/14, 32, , , , 
2014/7/15, 49, , , , 
2014/7/16, 42, , , , 
2014/7/17, 37, , , , 
2014/7/18, 36, , , , 
2014/7/19, 35, , , , 
2014/7/20, 56, , , , 
2014/7/21, 41, , , , 
2014/7/22, 36, , , , 
2014/7/23, 53, , , , 
2014/7/24, 51, , , , 
2014/7/25, 32, , , , 
2014/7/26, 51, , , , 
2014/7/27, 45, , , , 
2014/7/28, 46, , , , 
2014/7/29, 45, , , , 
2014/7/30, 29, , , , 
2014/7/31, 33, , , , 
2014/8/1, 46, , , , 
2014/8/2, 55, , , , 
2014/8/3, 43, , , , 
2014/8/4, 39, , , , 
2014/8/5, 50, , , , 
2014/8/6, 53, , , , 
2014/8/7, 48, , , , 
2014/8/8, 43, , , , 
2014/8/9, 35, , , , 
2014/8/10, 30, , , , 
2014/8/11, 38, , , , 
2014/8/12, 44, , , , 
2014/8/13, 25, , , , 
2014/8/14, 23, , , , 
2014/8/15, 24, , , , 
2014/8/16, 37, , , , 
2014/8/17, 26, , , , 
2014/8/19, 28, , , , 
2014/8/20, 35, , , , 
2014/8/21, 41, , , , 
2014/8/22, 29, , , , 
2014/8/23, 27, , , , 
2014/8/24, 18, , , , 
2014/8/25, 25, , , , 
2014/8/26, 49, , , , 
2014/8/27, 42, , , , 
2014/8/28, 45, , , , 
2014/8/29, 36, , , , 
2014/8/30, 22, , , , 
2014/8/31, 19, , , , 
2014/9/1, 31, , , , 
2014/9/2, 34, , , , 
2014/9/3, 41, , , , 
2014/9/4, 35, , , , 
2014/9/5, 39, , , , 
2014/9/6, 50, , , , 
2014/9/7, 49, , , , 
2014/9/8, 20, , , , 
2014/9/9, 21, , , , 
2014/9/10, 17, , , , 
2014/9/11, 27, , , , 
2014/9/12, 37, , , , 
2014/9/13, 16, , , , 
2014/9/16, 17, , , , 
2014/9/17, 43, , , , 
2014/9/18, 37, , , , 
2014/9/19, 40, , , , 
2014/9/20, 33, , , , 
2014/9/23, 20, , , , 
2014/9/24, 27, , , , 
2014/9/26, 31, , , , 
2014/9/27, 34, , , , 
2014/9/30, 55, , , , 
2014/10/1, 17, , , , 
2014/4/2, 20, , , , 
2014/4/3, 48, , , , 
2014/4/4, 45, , , , 
2014/4/5, 41, , , , 
2014/4/6, 20, , , , 
2014/4/7, 23, , , , 
2014/4/8, 34, , , , 
2014/4/9, 28, , , , 
2014/4/10, 27, , , , 
2014/4/11, 28, , , , 
2014/4/12, 44, , , , 
2014/4/13, 22, , , , 
2014/4/14, 36, , , , 
2014/4/15, 26, , , , 
2014/4/16, 30, , , , 
2014/4/17, 25, , , , 
2014/4/18, 21, , , , 
2014/4/19, 30, , , , 
2014/4/20, 38, , , , 
2014/4/21, 21, , , , 
2014/4/22, 26, , , , 
2014/4/23, 42, , , , 
2014/4/24, 39, , , , 
2014/4/25, 17, , , , 
2014/4/26, 13, , , , 
2014/4/27, 19, , , , 
2014/4/28, 12, , , , 
2014/4/29, 18, , , , 
2014/4/30, 22, , , , 
2014/5/1, 16, , , , 
2014/5/2, 48, , , , 
2014/5/3, 30, , , , 
2014/5/4, 23, , , , 
2014/5/5, 22, , , , 
2014/5/6, 16, , , , 
2014/5/7, 15, , , , 
2014/5/8, 31, , , , 
2014/5/9, 32, , , , 
2014/5/10, 45, , , , 
2014/5/13, 37, , , , 
2014/5/14, 20, , , , 
2014/5/15, 20, , , , 
2014/5/16, 32, , , , 
2014/5/17, 31, , , , 
2014/5/18, 15, , , , 
2014/5/19, 18, , , , 
2014/5/20, 24, , , , 
2014/5/21, 23, , , , 
2014/5/22, 22, , , , 
2014/5/23, 17, , , , 
2014/5/24, 22, , , , 
2014/5/25, 15, , , , 
2014/5/26, 28, , , , 
2014/5/27, 36, , , , 
2014/5/28, 44, , , , 
2014/5/29, 24, , , , 
2014/5/30, 26, , , , 
2014/5/31, 33, , , , 
2014/6/1, 21, , , , 
2014/6/2, 30, , , , 
2014/6/3, 33, , , , 
2014/6/4, 41, , , , 
2014/6/6, 20, , , , 
2014/6/7, 30, , , , 
2014/6/8, 23, , , , 
2014/6/9, 26, , , , 
2014/6/10, 39, , , , 
2014/6/11, 44, , , , 
2014/6/12, 22, , , , 
2014/6/13, 20, , , , 
2014/6/14, 27, , , , 
2014/6/15, 30, , , , 
2014/6/16, 18, , , , 
2014/6/17, 29, , , , 
2014/6/18, 56, , , , 
2014/6/19, 39, , , , 
2014/6/20, 29, , , , 
2014/6/21, 27, , , , 
2014/6/22, 25, , , , 
2014/6/23, 26, , , , 
2014/6/24, 37, , , , 
2014/6/25, 35, , , , 
2014/6/26, 41, , , , 
2014/6/27, 32, , , , 
2014/6/28, 25, , , , 
2014/6/29, 48, , , , 
2014/6/30, 45, , , , 
2014/7/1, 43, , , , 
2014/1/2, 43, , , , 
2014/1/3, 41, , , , 
2014/1/4, 37, , , , 
2014/1/5, 45, , , , 
2014/1/6, 56, , , , 
2014/1/7, 34, , , , 
2014/1/8, 43, , , , 
2014/1/9, 53, , , , 
2014/1/10, 60, , , , 
2014/1/11, 81, , , , 
2014/1/12, 31, , , , 
2014/1/13, 25, , , , 
2014/1/14, 49, , , , 
2014/1/15, 42, , , , 
2014/1/16, 56, , , , 
2014/1/17, 78, , , , 
2014/1/18, 68, , , , 
2014/1/19, 49, , , , 
2014/1/20, 54, , , , 
2014/1/22, 48, , , , 
2014/1/23, 53, , , , 
2014/1/24, 61, , , , 
2014/1/25, 53, , , , 
2014/1/26, 48, , , , 
2014/1/27, 48, , , , 
2014/1/28, 58, , , , 
2014/1/29, 41, , , , 
2014/1/30, 59, , , , 
2014/1/31, 59, , , , 
2014/2/1, 66, , , , 
2014/2/2, 67, , , , 
2014/2/3, 62, , , , 
2014/2/4, 50, , , , 
2014/2/5, 67, , , , 
2014/2/6, 48, , , , 
2014/2/7, 59, , , , 
2014/2/8, 66, , , , 
2014/2/9, 59, , , , 
2014/2/10, 51, , , , 
2014/2/11, 66, , , , 
2014/2/12, 61, , , , 
2014/2/13, 52, , , , 
2014/2/14, 22, , , , 
2014/2/15, 28, , , , 
2014/2/16, 78, , , , 
2014/2/17, 41, , , , 
2014/2/18, 36, , , , 
2014/2/19, 51, , , , 
2014/2/20, 69, , , , 
2014/2/21, 57, , , , 
2014/2/22, 27, , , , 
2014/2/25, 36, , , , 
2014/2/26, 45, , , , 
2014/2/28, 58, , , , 
2014/3/1, 43, , , , 
2014/3/2, 46, , , , 
2014/3/3, 67, , , , 
2014/3/4, 37, , , , 
2014/3/5, 40, , , , 
2014/3/6, 43, , , , 
2014/3/7, 43, , , , 
2014/3/8, 46, , , , 
2014/3/9, 58, , , , 
2014/3/10, 30, , , , 
2014/3/11, 51, , , , 
2014/3/12, 66, , , , 
2014/3/13, 81, , , , 
2014/3/14, 26, , , , 
2014/3/15, 40, , , , 
2014/3/16, 31, , , , 
2014/3/17, 18, , , , 
2014/3/18, 24, , , , 
2014/3/19, 26, , , , 
2014/3/20, 35, , , , 
2014/3/21, 32, , , , 
2014/3/22, 27, , , , 
2014/3/23, 33, , , , 
2014/3/24, 25, , , , 
2014/3/25, 21, , , , 
2014/3/26, 42, , , , 
2014/3/27, 38, , , , 
2014/3/28, 24, , , , 
2014/3/29, 43, , , , 
2014/3/30, 27, , , , 
2014/3/31, 14, , , , 
2014/4/1, 18, , , , 
2021/11/28, , 24, , , 
2021/11/29, , 21, 17, , 3
2021/6/3, , 24, 10, , 
2021/6/26, , 18, , , 
2021/6/27, , 26, 2, , 
2021/5/27, , 29, 9, , 
2021/3/1, , 28, 13, 1, 
2021/2/14, , 19, 16, 1, 
2021/2/15, , 22, 14, 1, 
2021/2/16, , 25, 16, , 1
2021/1/28, , 25, 19, , 
2021/1/29, , 23, 11, , 
2020/12/6, , 19, , , 
2020/12/7, , 20, 13, , 
2020/7/24, , 26, 11, 1, 1
2020/7/25, , 38, 11, 1, 2
2020/7/26, , 37, 5, 1, 1
2020/7/27, , 48, 9, 1, 1
2020/7/28, , 40, 9, 1, 1
2020/4/1, , 27, 10, 1, 
2020/4/6, , 31, , 1, 
2020/4/7, , 33, 12, 1, 1
2019/11/14, , 15, 24, 1, 2
2019/11/15, , 22, 21, 1, 1
2019/5/1, , 30, 21, 1, 1
2019/5/2, , 30, 8, 1, 2
2019/1/1, , 22, 5, 1, 1
2019/1/28, , 22, 14, 1, 2
2018/11/29, , 18, 11, , 1
2018/11/30, , 14, 21, 1, 3
2018/8/4, , 19, 5, 1, 2
2018/8/5, , 42, 11, 1, 3
2018/8/9, , 34, 13, 1, 2
2021/10/7, , , 14, , 6
2021/10/8, , , 6, , 3
2020/1/1, , , 6, , 1
2017/10/9, , , 5, , 2
2017/11/5, , , 5, , 1
2017/11/6, , , 12, , 2
2017/9/9, , , 11, , 4
2017/5/24, , , 9, , 1
2017/5/25, , , 6, , 1
2016/8/8, , , 11, , 2
2016/9/19, , , 13, , 3
2016/9/23, , , 18, , 3
2016/9/24, , , 6, , 1
2016/9/25, , , 8, , 2
2016/9/26, , , 14, , 2
2015/10/16, , , 17, , 3
2016/1/3, , , 19, , 4
2015/8/30, , , 12, , 3
2015/8/31, , , 16, , 3
2015/9/13, , , 3, , 1
2015/9/14, , , 8, , 2
2015/5/10, , , 7, , 5
2015/5/11, , , 7, , 3
2015/5/26, , , 15, , 3
